qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
1329.29,64.0,42.933170991308,0.0,6.4,False,-6.4,2259
1312.41,64.0,42.52264506272364,0.0,6.4,False,-6.4,2260
1320.18,64.0,42.711252376700166,0.0,6.4,False,-6.4,2261
1285.82,64.0,41.88172412112308,0.0,6.4,False,-6.4,2262
1302.17,64.0,42.275004354623725,0.0,6.4,False,-6.4,2263
1273.3,64.0,41.58228548568562,0.0,6.4,False,-6.4,2264
1282.67,64.0,41.806248045226184,0.0,6.4,False,-6.4,2265
1301.04,64.0,42.247740234661016,0.0,6.4,False,-6.4,2266
1309.08,64.0,42.441999229836526,0.0,6.4,False,-6.4,2267
1280.31,64.0,41.74976203829605,0.0,6.4,False,-6.4,2268
1326.32,64.0,42.860728176510165,0.0,6.4,False,-6.4,2269
1303.97,64.0,42.31845980169673,0.0,6.4,False,-6.4,2270
1283.13,64.0,41.81726411753847,0.0,6.4,False,-6.4,2271
1296.26,64.0,42.132548427638795,0.0,6.4,False,-6.4,2272
1301.63,64.0,42.26197392264099,0.0,6.4,False,-6.4,2273
1294.89,64.0,42.09957409590773,0.0,6.4,False,-6.4,2274
1290.49,64.0,41.99379341581796,0.0,6.4,False,-6.4,2275
1275.74,64.0,41.64052806104105,0.0,6.4,False,-6.4,2276
1283.52,64.0,41.82660539046564,0.0,6.4,False,-6.4,2277
1276.71,64.0,41.66369716330833,0.0,6.4,False,-6.4,2278
1291.48,64.0,42.017577864940634,0.0,6.4,False,-6.4,2279
1303.39,64.0,42.30445401346045,0.0,6.4,False,-6.4,2280
1312.57,64.0,42.52652273039706,0.0,6.4,False,-6.4,2281
1328.38,64.0,42.91096499594598,0.0,6.4,False,-6.4,2282
1339.08,64.0,43.17261603117757,0.0,6.4,False,-6.4,2283
1418.18,64.0,45.146369486263254,0.0,6.4,False,-6.4,2284
1327.71,64.0,42.89462101662735,0.0,6.4,False,-6.4,2285
1330.29,64.0,42.957583106972145,0.0,6.4,False,-6.4,2286
1303.05,64.0,42.29624526203726,0.0,6.4,False,-6.4,2287
1304.3,64.0,42.32643009033271,0.0,6.4,False,-6.4,2288
1294.32,64.0,42.085860189369676,0.0,6.4,False,-6.4,2289
1310.86,64.0,42.48509343032348,0.0,6.4,False,-6.4,2290
1288.74,64.0,41.95177311025769,0.0,6.4,False,-6.4,2291
1279.69,64.0,41.73493114316366,0.0,6.4,False,-6.4,2292
1266.63,64.0,41.42335201425961,0.0,6.4,False,-6.4,2293
1278.68,64.0,41.710778820652756,0.0,6.4,False,-6.4,2294
1367.93,64.0,43.88422247144796,0.0,6.4,False,-6.4,2295
1355.76,64.0,43.58292985289593,0.0,6.4,False,-6.4,2296
1306.8,64.0,42.386845973533546,0.0,6.4,False,-6.4,2297
1306.47,64.0,42.37886753731641,0.0,6.4,False,-6.4,2298
1288.74,64.0,41.95177311025769,0.0,6.4,False,-6.4,2299
1297.5,64.0,42.1624094759098,0.0,6.4,False,-6.4,2300
1385.49,64.0,44.3219030917979,0.0,6.4,False,-6.4,2301
1344.84,64.0,43.31396841808086,0.0,6.4,False,-6.4,2302
1332.73,64.0,43.017192408917424,0.0,6.4,False,-6.4,2303
1329.79,64.0,42.94537574904309,0.0,6.4,False,-6.4,2304
1300.66,64.0,42.238574578040634,0.0,6.4,False,-6.4,2305
1273.43,64.0,41.58538718880159,0.0,6.4,False,-6.4,2306
1262.37,64.0,41.32205580421745,0.0,6.4,False,-6.4,2307
1297.25,64.0,42.15638790305598,0.0,6.4,False,-6.4,2308
1249.68,64.0,41.02126715022331,0.0,6.4,False,-6.4,2309
1285.85,64.0,41.88244339133255,0.0,6.4,False,-6.4,2310
1246.87,64.0,40.954853727364025,0.0,6.4,False,-6.4,2311
1231.12,64.0,40.583862170981,0.0,6.4,False,-6.4,2312
1275.57,64.0,41.63646839417771,0.0,6.4,False,-6.4,2313
1338.37,64.0,43.15521682836889,0.0,6.4,False,-6.4,2314
1316.23,64.0,42.61529466131667,0.0,6.4,False,-6.4,2315
1288.95,64.0,41.95681400442809,0.0,6.4,False,-6.4,2316
1274.74,64.0,41.616651505688864,0.0,6.4,False,-6.4,2317
1327.57,64.0,42.89120644414329,0.0,6.4,False,-6.4,2318
1292.28,64.0,42.036804482185715,0.0,6.4,False,-6.4,2319
1259.47,64.0,41.25319164215277,0.0,6.4,False,-6.4,2320
1244.83,64.0,40.90668191300227,0.0,6.4,False,-6.4,2321
1248.87,64.0,41.00211601926222,0.0,6.4,False,-6.4,2322
1233.46,64.0,40.63884794416098,0.0,6.4,False,-6.4,2323
1263.5,64.0,41.348909506452706,0.0,6.4,False,-6.4,2324
1245.6,64.0,40.924860183526036,0.0,6.4,False,-6.4,2325
1246.08,64.0,40.93619468499138,0.0,6.4,False,-6.4,2326
1228.55,64.0,40.52352452022732,0.0,6.4,False,-6.4,2327
1240.9,64.0,40.81398140176045,0.0,6.4,False,-6.4,2328
1240.4,64.0,40.802196937793724,0.0,6.4,False,-6.4,2329
1246.22,64.0,40.93950095671332,0.0,6.4,False,-6.4,2330
1220.75,64.0,40.34073304132848,0.0,6.4,False,-6.4,2331
1272.1,64.0,41.55366172048402,0.0,6.4,False,-6.4,2332
1262.73,64.0,41.33060971962258,0.0,6.4,False,-6.4,2333
1232.82,64.0,40.623804540411,0.0,6.4,False,-6.4,2334
1229.89,64.0,40.55497775335054,0.0,6.4,False,-6.4,2335
1253.4,64.0,41.109294178451634,0.0,6.4,False,-6.4,2336
1285.64,64.0,41.877408678731015,0.0,6.4,False,-6.4,2337
1242.41,64.0,40.84958346789245,0.0,6.4,False,-6.4,2338
1246.23,64.0,40.93973712547071,0.0,6.4,False,-6.4,2339
1243.96,64.0,40.886148983148345,0.0,6.4,False,-6.4,2340
1210.62,64.0,40.104077299518906,0.0,6.4,False,-6.4,2341
1245.24,64.0,40.916360614495176,0.0,6.4,False,-6.4,2342
1243.47,64.0,40.87458732945988,0.0,6.4,False,-6.4,2343
1273.21,64.0,41.5801382439006,0.0,6.4,False,-6.4,2344
1209.54,64.0,40.078894975795464,0.0,6.4,False,-6.4,2345
1312.92,64.0,42.535006023636065,0.0,6.4,False,-6.4,2346
1289.88,64.0,41.979143018831856,0.0,6.4,False,-6.4,2347
1241.9299999999998,64.0,40.83826413712637,0.0,6.4,False,-6.4,2348
1247.89,64.0,40.97895315321415,0.0,6.4,False,-6.4,2349
1231.81,64.0,40.6000711569624,0.0,6.4,False,-6.4,2350
1210.99,64.0,40.11270670907534,0.0,6.4,False,-6.4,2351
1204.59,64.0,39.96359398596823,0.0,6.4,False,-6.4,2352
1229.9,64.0,40.55521253514553,0.0,6.4,False,-6.4,2353
1198.31,64.0,39.81758911078986,0.0,6.4,False,-6.4,2354
1239.53,64.0,40.78169705832932,0.0,6.4,False,-6.4,2355
1220.64,64.0,40.3381587806894,0.0,6.4,False,-6.4,2356
1202.77,64.0,39.9212488847232,0.0,6.4,False,-6.4,2357
