qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
184.14,64.0,16.119390811952798,0.0,6.4,False,-6.4,151
201.91,64.0,16.678016788041745,0.0,6.4,False,-6.4,152
183.33,64.0,16.093418084217475,0.0,6.4,False,-6.4,153
167.58,64.0,15.578617899345693,0.0,6.4,False,-6.4,154
180.41,64.0,15.99939574724749,0.0,6.4,False,-6.4,155
150.81,64.0,15.007724478668761,0.0,6.4,False,-6.4,156
216.12,64.0,17.110701960440206,0.0,6.4,False,-6.4,157
185.5,64.0,16.162894664159985,0.0,6.4,False,-6.4,158
183.45,64.0,16.097268850609865,0.0,6.4,False,-6.4,159
184.32,64.0,16.125156186309443,0.0,6.4,False,-6.4,160
175.62,64.0,15.843795567690432,0.0,6.4,False,-6.4,161
170.29000000000002,64.0,15.668578480450032,0.0,6.4,False,-6.4,162
180.35,64.0,15.997457268173733,0.0,6.4,False,-6.4,163
156.28,64.0,15.196752218173447,0.0,6.4,False,-6.4,164
170.36,64.0,15.670894260321772,0.0,6.4,False,-6.4,165
306.44,64.0,19.64431272406756,0.0,6.4,False,-6.4,166
236.32,64.0,17.707119030231844,0.0,6.4,False,-6.4,167
230.34,64.0,17.532676523643786,0.0,6.4,False,-6.4,168
188.79,64.0,16.267601657317016,0.0,6.4,False,-6.4,169
181.07,64.0,16.020701588433774,0.0,6.4,False,-6.4,170
193.68,64.0,16.421872264369664,0.0,6.4,False,-6.4,171
159.3,64.0,15.299914381264884,0.0,6.4,False,-6.4,172
181.95,64.0,16.049059912719045,0.0,6.4,False,-6.4,173
194.26,64.0,16.44006522373691,0.0,6.4,False,-6.4,174
157.92,64.0,15.252877440926053,0.0,6.4,False,-6.4,175
165.45,64.0,15.507484321743215,0.0,6.4,False,-6.4,176
185.47,64.0,16.161936426620805,0.0,6.4,False,-6.4,177
183.73,64.0,16.106249970364484,0.0,6.4,False,-6.4,178
195.88,64.0,16.490764477131655,0.0,6.4,False,-6.4,179
177.71,64.0,15.911900070373928,0.0,6.4,False,-6.4,180
172.43,64.0,15.739197547081963,0.0,6.4,False,-6.4,181
172.54000000000002,64.0,15.74281764289138,0.0,6.4,False,-6.4,182
157.88,64.0,15.251511470821901,0.0,6.4,False,-6.4,183
193.02,64.0,16.401143177492322,0.0,6.4,False,-6.4,184
178.86,64.0,15.949233096248173,0.0,6.4,False,-6.4,185
260.18,64.0,18.387179863169784,0.0,6.4,False,-6.4,186
220.26,64.0,17.234638614741826,0.0,6.4,False,-6.4,187
